year,round,race_name,circuit,date,race_id,driver,driver_number,team,position,grid_position,points,status,is_winner,is_podium,is_points,is_dnf,fastest_lap,quali_position,q1_time,q2_time,q3_time,is_fastest_lap
2024,9,Canadian Grand Prix,Montréal,2024-06-09,2024_9,TSU,22,RB,14.0,8.0,0.0,Finished,0,0,0,0,,8.0,72.748,72.303,72.414,0
2024,9,Canadian Grand Prix,Montréal,2024-06-09,2024_9,ZHO,24,Kick Sauber,15.0,20.0,0.0,Lapped,0,0,0,0,,20.0,74.292,,,0
2024,9,Canadian Grand Prix,Montréal,2024-06-09,2024_9,SAI,55,Ferrari,16.0,12.0,0.0,Retired,0,0,0,1,,12.0,73.038,72.728,,0
2024,9,Canadian Grand Prix,Montréal,2024-06-09,2024_9,ALB,23,Williams,17.0,10.0,0.0,Retired,0,0,0,1,,10.0,72.896,72.485,72.796,0
2024,9,Canadian Grand Prix,Montréal,2024-06-09,2024_9,PER,11,Red Bull Racing,18.0,16.0,0.0,Retired,0,0,0,1,,16.0,73.326,,,0
2024,9,Canadian Grand Prix,Montréal,2024-06-09,2024_9,LEC,16,Ferrari,19.0,11.0,0.0,Retired,0,0,0,1,,11.0,73.107,72.691,,0
2024,9,Canadian Grand Prix,Montréal,2024-06-09,2024_9,SAR,2,Williams,20.0,13.0,0.0,Retired,0,0,0,1,,13.0,73.063,72.736,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,VER,1,Red Bull Racing,1.0,2.0,25.0,Finished,1,1,1,0,,2.0,72.306,71.653,71.403,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,NOR,4,McLaren,2.0,1.0,19.0,Finished,0,1,1,0,,1.0,72.386,71.872,71.383,1
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,HAM,44,Mercedes,3.0,3.0,15.0,Finished,0,1,1,0,,3.0,72.143,71.792,71.701,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,RUS,63,Mercedes,4.0,4.0,12.0,Finished,0,0,1,0,,4.0,72.456,71.812,71.703,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,LEC,16,Ferrari,5.0,5.0,10.0,Finished,0,0,1,0,,5.0,72.257,72.038,71.731,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,SAI,55,Ferrari,6.0,6.0,8.0,Finished,0,0,1,0,,6.0,72.403,71.874,71.736,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,PIA,81,McLaren,7.0,9.0,6.0,Finished,0,0,1,0,,10.0,72.46,72.011,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,PER,11,Red Bull Racing,8.0,11.0,4.0,Finished,0,0,1,0,,8.0,72.477,72.054,72.061,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,GAS,10,Alpine,9.0,7.0,2.0,Finished,0,0,1,0,,7.0,72.651,72.079,71.857,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,OCO,31,Alpine,10.0,8.0,1.0,Finished,0,0,1,0,,9.0,72.691,72.109,72.125,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,HUL,27,Haas F1 Team,11.0,13.0,0.0,Finished,0,0,0,0,,13.0,72.708,72.31,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,ALO,14,Aston Martin,12.0,10.0,0.0,Lapped,0,0,0,0,,11.0,72.505,72.128,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,ZHO,24,Kick Sauber,13.0,15.0,0.0,Lapped,0,0,0,0,,15.0,72.88,72.738,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,STR,18,Aston Martin,14.0,14.0,0.0,Lapped,0,0,0,0,,14.0,72.881,72.372,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,RIC,3,RB,15.0,18.0,0.0,Lapped,0,0,0,0,,18.0,73.075,,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,BOT,77,Kick Sauber,16.0,12.0,0.0,Lapped,0,0,0,0,,12.0,72.758,72.227,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,MAG,20,Haas F1 Team,17.0,16.0,0.0,Lapped,0,0,0,0,,16.0,72.937,,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,ALB,23,Williams,18.0,20.0,0.0,Lapped,0,0,0,0,,19.0,73.153,,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,TSU,22,RB,19.0,17.0,0.0,Lapped,0,0,0,0,,17.0,72.985,,,0
2024,10,Spanish Grand Prix,Barcelona,2024-06-23,2024_10,SAR,2,Williams,20.0,19.0,0.0,Lapped,0,0,0,0,,20.0,73.509,,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,RUS,63,Mercedes,1.0,3.0,25.0,Finished,1,1,1,0,,3.0,65.585,65.016,64.84,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,PIA,81,McLaren,2.0,7.0,18.0,Finished,0,1,1,0,,7.0,65.311,65.07,65.048,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,SAI,55,Ferrari,3.0,4.0,15.0,Finished,0,1,1,0,,4.0,65.263,65.016,64.851,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,HAM,44,Mercedes,4.0,5.0,12.0,Finished,0,0,1,0,,5.0,65.541,65.053,64.903,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,VER,1,Red Bull Racing,5.0,1.0,10.0,Finished,0,0,1,0,,1.0,65.336,64.469,64.314,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,HUL,27,Haas F1 Team,6.0,9.0,8.0,Finished,0,0,1,0,,9.0,65.596,65.262,65.385,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,PER,11,Red Bull Racing,7.0,8.0,6.0,Finished,0,0,1,0,,8.0,65.587,65.144,65.202,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,MAG,20,Haas F1 Team,8.0,12.0,4.0,Finished,0,0,1,0,,12.0,65.508,65.347,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,RIC,3,RB,9.0,11.0,2.0,Finished,0,0,1,0,,11.0,65.569,65.289,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,GAS,10,Alpine,10.0,13.0,1.0,Finished,0,0,1,0,,13.0,65.598,65.359,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,LEC,16,Ferrari,11.0,6.0,0.0,Finished,0,0,0,0,,6.0,65.509,65.104,65.044,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,OCO,31,Alpine,12.0,10.0,0.0,Finished,0,0,0,0,,10.0,65.574,65.274,65.883,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,STR,18,Aston Martin,13.0,17.0,0.0,Lapped,0,0,0,0,,17.0,65.819,,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,TSU,22,RB,14.0,14.0,0.0,Lapped,0,0,0,0,,14.0,65.563,65.412,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,ALB,23,Williams,15.0,16.0,0.0,Lapped,0,0,0,0,,16.0,65.736,,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,BOT,77,Kick Sauber,16.0,18.0,0.0,Lapped,0,0,0,0,,18.0,65.847,,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,ZHO,24,Kick Sauber,17.0,20.0,0.0,Lapped,0,0,0,0,,20.0,66.061,,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,ALO,14,Aston Martin,18.0,15.0,0.0,Lapped,0,0,0,0,,15.0,65.656,65.639,,1
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,SAR,2,Williams,19.0,19.0,0.0,Lapped,0,0,0,0,,19.0,65.856,,,0
2024,11,Austrian Grand Prix,Spielberg,2024-06-30,2024_11,NOR,4,McLaren,20.0,2.0,0.0,Lapped,0,0,0,0,,2.0,65.45,65.103,64.718,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,HAM,44,Mercedes,1.0,2.0,25.0,Finished,1,1,1,0,,2.0,89.547,86.77,85.99,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,VER,1,Red Bull Racing,2.0,4.0,18.0,Finished,0,1,1,0,,4.0,91.342,86.796,86.203,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,NOR,4,McLaren,3.0,3.0,15.0,Finished,0,1,1,0,,3.0,91.596,86.559,86.03,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,PIA,81,McLaren,4.0,5.0,12.0,Finished,0,0,1,0,,5.0,90.895,86.733,86.237,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,SAI,55,Ferrari,5.0,7.0,11.0,Finished,0,0,1,0,,7.0,90.557,86.843,86.509,1
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,HUL,27,Haas F1 Team,6.0,6.0,8.0,Finished,0,0,1,0,,6.0,91.929,86.847,86.338,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,STR,18,Aston Martin,7.0,8.0,6.0,Finished,0,0,1,0,,8.0,91.41,86.938,86.585,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,ALO,14,Aston Martin,8.0,10.0,4.0,Finished,0,0,1,0,,10.0,91.264,86.73,86.917,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,ALB,23,Williams,9.0,9.0,2.0,Finished,0,0,1,0,,9.0,91.135,86.933,86.64,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,TSU,22,RB,10.0,13.0,1.0,Finished,0,0,1,0,,13.0,90.994,87.269,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,SAR,2,Williams,11.0,12.0,0.0,Finished,0,0,0,0,,12.0,91.608,87.175,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,MAG,20,Haas F1 Team,12.0,17.0,0.0,Finished,0,0,0,0,,17.0,92.905,,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,RIC,3,RB,13.0,15.0,0.0,Lapped,0,0,0,0,,15.0,91.291,87.949,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,LEC,16,Ferrari,14.0,11.0,0.0,Lapped,0,0,0,0,,11.0,90.496,87.097,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,BOT,77,Kick Sauber,15.0,16.0,0.0,Lapped,0,0,0,0,,16.0,92.431,,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,OCO,31,Alpine,16.0,18.0,0.0,Lapped,0,0,0,0,,18.0,94.557,,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,PER,11,Red Bull Racing,17.0,20.0,0.0,Lapped,0,0,0,0,,19.0,98.348,,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,ZHO,24,Kick Sauber,18.0,14.0,0.0,Lapped,0,0,0,0,,14.0,91.19,87.867,,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,RUS,63,Mercedes,19.0,1.0,0.0,Retired,0,0,0,1,,1.0,90.106,86.723,85.819,0
2024,12,British Grand Prix,Silverstone,2024-07-07,2024_12,GAS,10,Alpine,20.0,19.0,0.0,Did not start,0,0,0,0,,20.0,99.804,,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,PIA,81,McLaren,1.0,2.0,25.0,Finished,1,1,1,0,,2.0,77.504,75.785,75.249,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,NOR,4,McLaren,2.0,1.0,18.0,Finished,0,1,1,0,,1.0,77.755,75.54,75.227,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,HAM,44,Mercedes,3.0,5.0,15.0,Finished,0,1,1,0,,5.0,77.087,76.307,75.854,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,LEC,16,Ferrari,4.0,6.0,12.0,Finished,0,0,1,0,,6.0,77.437,75.891,75.905,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,VER,1,Red Bull Racing,5.0,3.0,10.0,Finished,0,0,1,0,,3.0,77.087,75.77,75.273,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,SAI,55,Ferrari,6.0,4.0,8.0,Finished,0,0,1,0,,4.0,77.244,75.885,75.696,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,PER,11,Red Bull Racing,7.0,16.0,6.0,Finished,0,0,1,0,,16.0,77.886,,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,RUS,63,Mercedes,8.0,17.0,5.0,Finished,0,0,1,0,,17.0,77.968,,,1
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,TSU,22,RB,9.0,10.0,2.0,Finished,0,0,1,0,,10.0,77.436,76.121,76.477,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,STR,18,Aston Martin,10.0,8.0,1.0,Finished,0,0,1,0,,8.0,77.405,76.075,76.244,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,ALO,14,Aston Martin,11.0,7.0,0.0,Finished,0,0,0,0,,7.0,77.624,76.117,76.043,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,RIC,3,RB,12.0,9.0,0.0,Lapped,0,0,0,0,,9.0,77.05,76.202,76.447,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,HUL,27,Haas F1 Team,13.0,11.0,0.0,Lapped,0,0,0,0,,11.0,77.362,76.317,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,ALB,23,Williams,14.0,13.0,0.0,Lapped,0,0,0,0,,13.0,77.28,76.429,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,MAG,20,Haas F1 Team,15.0,15.0,0.0,Lapped,0,0,0,0,,15.0,77.851,76.548,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,BOT,77,Kick Sauber,16.0,12.0,0.0,Lapped,0,0,0,0,,12.0,77.487,76.384,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,SAR,2,Williams,17.0,14.0,0.0,Lapped,0,0,0,0,,14.0,77.77,76.543,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,OCO,31,Alpine,18.0,19.0,0.0,Lapped,0,0,0,0,,19.0,78.049,,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,ZHO,24,Kick Sauber,19.0,18.0,0.0,Lapped,0,0,0,0,,18.0,78.037,,,0
2024,13,Hungarian Grand Prix,Budapest,2024-07-21,2024_13,GAS,10,Alpine,20.0,20.0,0.0,Retired,0,0,0,1,,20.0,78.166,,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,HAM,44,Mercedes,1.0,3.0,25.0,Finished,1,1,1,0,,4.0,115.692,114.037,113.835,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,PIA,81,McLaren,2.0,5.0,18.0,Finished,0,1,1,0,,6.0,114.835,114.136,114.027,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,LEC,16,Ferrari,3.0,1.0,15.0,Finished,0,1,1,0,,2.0,115.349,114.193,113.754,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,VER,1,Red Bull Racing,4.0,11.0,12.0,Finished,0,0,1,0,,1.0,114.938,113.837,113.159,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,NOR,4,McLaren,5.0,4.0,10.0,Finished,0,0,1,0,,5.0,115.582,114.358,113.981,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,SAI,55,Ferrari,6.0,7.0,8.0,Finished,0,0,1,0,,8.0,115.169,114.112,114.477,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,PER,11,Red Bull Racing,7.0,2.0,7.0,Finished,0,0,1,0,,3.0,115.139,114.47,113.765,1
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,ALO,14,Aston Martin,8.0,8.0,4.0,Finished,0,0,1,0,,9.0,115.489,114.258,114.765,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,OCO,31,Alpine,9.0,9.0,2.0,Finished,0,0,1,0,,10.0,115.417,114.46,114.81,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,RIC,3,RB,10.0,13.0,1.0,Finished,0,0,1,0,,13.0,115.451,114.682,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,STR,18,Aston Martin,11.0,15.0,0.0,Finished,0,0,0,0,,15.0,116.072,115.716,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,ALB,23,Williams,12.0,10.0,0.0,Finished,0,0,0,0,,11.0,115.722,114.473,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,GAS,10,Alpine,13.0,12.0,0.0,Finished,0,0,0,0,,12.0,114.911,114.635,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,MAG,20,Haas F1 Team,14.0,17.0,0.0,Finished,0,0,0,0,,17.0,116.5,,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,BOT,77,Kick Sauber,15.0,14.0,0.0,Finished,0,0,0,0,,14.0,115.531,114.764,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,TSU,22,RB,16.0,20.0,0.0,Finished,0,0,0,0,,18.0,116.593,,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,SAR,2,Williams,17.0,18.0,0.0,Finished,0,0,0,0,,19.0,117.23,,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,HUL,27,Haas F1 Team,18.0,16.0,0.0,Finished,0,0,0,0,,16.0,116.308,,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,ZHO,24,Kick Sauber,19.0,19.0,0.0,Retired,0,0,0,1,,20.0,117.775,,,0
2024,14,Belgian Grand Prix,Spa-Francorchamps,2024-07-28,2024_14,RUS,63,Mercedes,20.0,6.0,0.0,Disqualified,0,0,0,0,,7.0,115.353,114.095,114.184,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,NOR,4,McLaren,1.0,1.0,26.0,Finished,1,1,1,0,,1.0,71.377,70.496,69.673,1
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,VER,1,Red Bull Racing,2.0,2.0,18.0,Finished,0,1,1,0,,2.0,71.393,70.811,70.029,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,LEC,16,Ferrari,3.0,6.0,15.0,Finished,0,1,1,0,,6.0,71.37,70.689,70.582,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,PIA,81,McLaren,4.0,3.0,12.0,Finished,0,0,1,0,,3.0,71.541,70.505,70.172,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,SAI,55,Ferrari,5.0,10.0,10.0,Finished,0,0,1,0,,10.0,71.327,70.914,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,PER,11,Red Bull Racing,6.0,5.0,8.0,Finished,0,0,1,0,,5.0,71.006,70.678,70.416,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,RUS,63,Mercedes,7.0,4.0,6.0,Finished,0,0,1,0,,4.0,71.049,70.552,70.244,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,HAM,44,Mercedes,8.0,14.0,4.0,Finished,0,0,1,0,,11.0,71.375,70.948,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,GAS,10,Alpine,9.0,9.0,2.0,Lapped,0,0,1,0,,9.0,71.718,70.815,70.977,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,ALO,14,Aston Martin,10.0,7.0,1.0,Lapped,0,0,1,0,,7.0,71.493,70.845,70.633,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,HUL,27,Haas F1 Team,11.0,12.0,0.0,Lapped,0,0,0,0,,13.0,71.832,71.215,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,RIC,3,RB,12.0,13.0,0.0,Lapped,0,0,0,0,,15.0,71.943,,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,STR,18,Aston Martin,13.0,8.0,0.0,Lapped,0,0,0,0,,8.0,71.518,70.661,70.857,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,ALB,23,Williams,14.0,19.0,0.0,Lapped,0,0,0,0,,10.0,,70.768,70.653,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,OCO,31,Alpine,15.0,15.0,0.0,Lapped,0,0,0,0,,16.0,71.995,,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,SAR,2,Williams,16.0,18.0,0.0,Lapped,0,0,0,0,,20.0,,,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,TSU,22,RB,17.0,11.0,0.0,Lapped,0,0,0,0,,12.0,71.603,70.955,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,MAG,20,Haas F1 Team,18.0,20.0,0.0,Lapped,0,0,0,0,,14.0,71.63,71.295,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,BOT,77,Kick Sauber,19.0,16.0,0.0,Lapped,0,0,0,0,,17.0,72.168,,,0
2024,15,Dutch Grand Prix,Zandvoort,2024-08-25,2024_15,ZHO,24,Kick Sauber,20.0,17.0,0.0,Lapped,0,0,0,0,,18.0,73.261,,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,LEC,16,Ferrari,1.0,4.0,25.0,Finished,1,1,1,0,,4.0,80.074,80.007,79.461,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,PIA,81,McLaren,2.0,2.0,18.0,Finished,0,1,1,0,,2.0,80.076,79.808,79.436,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,NOR,4,McLaren,3.0,1.0,16.0,Finished,0,1,1,0,,1.0,79.911,79.727,79.327,1
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,SAI,55,Ferrari,4.0,5.0,12.0,Finished,0,0,1,0,,5.0,80.149,79.799,79.467,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,HAM,44,Mercedes,5.0,6.0,10.0,Finished,0,0,1,0,,6.0,80.477,79.641,79.513,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,VER,1,Red Bull Racing,6.0,7.0,8.0,Finished,0,0,1,0,,7.0,80.226,79.662,80.022,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,RUS,63,Mercedes,7.0,3.0,6.0,Finished,0,0,1,0,,3.0,80.169,79.877,79.44,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,PER,11,Red Bull Racing,8.0,8.0,4.0,Finished,0,0,1,0,,8.0,80.598,80.216,80.062,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,ALB,23,Williams,9.0,9.0,2.0,Finished,0,0,1,0,,9.0,80.542,80.314,80.299,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,MAG,20,Haas F1 Team,10.0,13.0,1.0,Finished,0,0,1,0,,13.0,80.856,80.698,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,ALO,14,Aston Martin,11.0,11.0,0.0,Finished,0,0,0,0,,11.0,80.617,80.421,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,COL,43,Williams,12.0,18.0,0.0,Finished,0,0,0,0,,18.0,81.061,,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,RIC,3,RB,13.0,12.0,0.0,Finished,0,0,0,0,,12.0,80.901,80.479,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,OCO,31,Alpine,14.0,15.0,0.0,Lapped,0,0,0,0,,15.0,80.764,80.766,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,GAS,10,Alpine,15.0,14.0,0.0,Lapped,0,0,0,0,,14.0,80.748,80.738,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,BOT,77,Kick Sauber,16.0,19.0,0.0,Lapped,0,0,0,0,,19.0,81.101,,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,HUL,27,Haas F1 Team,17.0,10.0,0.0,Lapped,0,0,0,0,,10.0,80.781,80.411,80.339,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,ZHO,24,Kick Sauber,18.0,20.0,0.0,Lapped,0,0,0,0,,20.0,81.445,,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,STR,18,Aston Martin,19.0,17.0,0.0,Lapped,0,0,0,0,,17.0,81.013,,,0
2024,16,Italian Grand Prix,Monza,2024-09-01,2024_16,TSU,22,RB,20.0,16.0,0.0,Retired,0,0,0,1,,16.0,80.945,,,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,PIA,81,McLaren,1.0,2.0,25.0,Finished,1,1,1,0,,2.0,103.033,102.598,101.686,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,LEC,16,Ferrari,2.0,1.0,18.0,Finished,0,1,1,0,,1.0,102.775,102.056,101.365,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,RUS,63,Mercedes,3.0,5.0,15.0,Finished,0,1,1,0,,5.0,103.139,102.329,101.874,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,NOR,4,McLaren,4.0,15.0,13.0,Finished,0,0,1,0,,16.0,103.609,,,1
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,VER,1,Red Bull Racing,5.0,6.0,10.0,Finished,0,0,1,0,,6.0,103.097,102.042,102.023,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,ALO,14,Aston Martin,6.0,7.0,8.0,Finished,0,0,1,0,,8.0,103.472,102.426,102.369,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,ALB,23,Williams,7.0,9.0,6.0,Finished,0,0,1,0,,10.0,102.899,102.84,102.859,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,COL,43,Williams,8.0,8.0,4.0,Finished,0,0,1,0,,9.0,103.138,102.473,102.53,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,HAM,44,Mercedes,9.0,19.0,2.0,Finished,0,0,1,0,,7.0,103.089,102.765,102.289,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,BEA,50,Haas F1 Team,10.0,10.0,1.0,Finished,0,0,1,0,,11.0,103.471,102.968,,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,HUL,27,Haas F1 Team,11.0,12.0,0.0,Finished,0,0,0,0,,13.0,103.101,103.191,,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,GAS,10,Alpine,12.0,18.0,0.0,Finished,0,0,0,0,,15.0,,103.179,,0
